id,wikidataId,placeType,nameType,name,lowercaseName
https://d-nb.info/gnd/4043271-3,http://www.wikidata.org/entity/Q40,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Österreichische Monarchie,österreichische monarchie
https://d-nb.info/gnd/4043271-3,http://www.wikidata.org/entity/Q40,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Austria,austria
https://d-nb.info/gnd/4043271-3,http://www.wikidata.org/entity/Q40,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Autriche,autriche
https://d-nb.info/gnd/4043271-3,http://www.wikidata.org/entity/Q40,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Ostmark,ostmark
https://d-nb.info/gnd/4043271-3,http://www.wikidata.org/entity/Q40,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#preferredNameForThePlaceOrGeographicName,Österreich,österreich
https://d-nb.info/gnd/4044396-6,http://www.wikidata.org/entity/Q1588974,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Pelewinseln,pelewinseln
https://d-nb.info/gnd/4044396-6,http://www.wikidata.org/entity/Q1588974,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Staat Belau,staat belau
https://d-nb.info/gnd/4044396-6,http://www.wikidata.org/entity/Q1588974,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Belu'u era Belau,belu'u era belau
https://d-nb.info/gnd/4044396-6,http://www.wikidata.org/entity/Q1588974,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Palau,palau
https://d-nb.info/gnd/4044396-6,http://www.wikidata.org/entity/Q1588974,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Republic of Belau,republic of belau
https://d-nb.info/gnd/4044396-6,http://www.wikidata.org/entity/Q1588974,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Republic of Palau,republic of palau
https://d-nb.info/gnd/4044396-6,http://www.wikidata.org/entity/Q1588974,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Belau,belau
https://d-nb.info/gnd/4044396-6,http://www.wikidata.org/entity/Q1588974,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#preferredNameForThePlaceOrGeographicName,Palauinseln,palauinseln
https://d-nb.info/gnd/4044445-4,http://www.wikidata.org/entity/Q804,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Panamá (Estado),panamá (estado)
https://d-nb.info/gnd/4044445-4,http://www.wikidata.org/entity/Q804,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,República de Panamá,república de panamá
https://d-nb.info/gnd/4044445-4,http://www.wikidata.org/entity/Q804,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Republik Panama,republik panama
https://d-nb.info/gnd/4044445-4,http://www.wikidata.org/entity/Q804,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Republic of Panama,republic of panama
https://d-nb.info/gnd/4044445-4,http://www.wikidata.org/entity/Q804,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Panamá,panamá
https://d-nb.info/gnd/4044445-4,http://www.wikidata.org/entity/Q804,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#preferredNameForThePlaceOrGeographicName,Panama,panama
https://d-nb.info/gnd/4044569-0,http://www.wikidata.org/entity/Q691,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Unabhängiger Staat Papua-Neuguinea,unabhängiger staat papua-neuguinea
https://d-nb.info/gnd/4044569-0,http://www.wikidata.org/entity/Q691,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Ost-Neuguinea,ost-neuguinea
https://d-nb.info/gnd/4044569-0,http://www.wikidata.org/entity/Q691,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Staat Papua,staat papua
https://d-nb.info/gnd/4044569-0,http://www.wikidata.org/entity/Q691,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Neuguinea (Ost),neuguinea (ost)
https://d-nb.info/gnd/4044569-0,http://www.wikidata.org/entity/Q691,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Papua New Guinea,papua new guinea
https://d-nb.info/gnd/4044569-0,http://www.wikidata.org/entity/Q691,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Papua Niugini,papua niugini
https://d-nb.info/gnd/4044569-0,http://www.wikidata.org/entity/Q691,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Papua Neuguinea,papua neuguinea
https://d-nb.info/gnd/4044569-0,http://www.wikidata.org/entity/Q691,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Niugini,niugini
https://d-nb.info/gnd/4044569-0,http://www.wikidata.org/entity/Q691,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Papua-New Guinea,papua-new guinea
https://d-nb.info/gnd/4044569-0,http://www.wikidata.org/entity/Q691,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Papua-Nouvelle-Guinée,papua-nouvelle-guinée
https://d-nb.info/gnd/4044569-0,http://www.wikidata.org/entity/Q691,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Papua and New Guinea,papua and new guinea
https://d-nb.info/gnd/4044569-0,http://www.wikidata.org/entity/Q691,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#preferredNameForThePlaceOrGeographicName,Papua-Neuguinea,papua-neuguinea
https://d-nb.info/gnd/4044601-3,http://www.wikidata.org/entity/Q733,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,República de Paraguay,república de paraguay
https://d-nb.info/gnd/4044601-3,http://www.wikidata.org/entity/Q733,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Republik Paraguay,republik paraguay
https://d-nb.info/gnd/4044601-3,http://www.wikidata.org/entity/Q733,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,República del Paraguay,república del paraguay
https://d-nb.info/gnd/4044601-3,http://www.wikidata.org/entity/Q733,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Republicá del Paraguay,republicá del paraguay
https://d-nb.info/gnd/4044601-3,http://www.wikidata.org/entity/Q733,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#preferredNameForThePlaceOrGeographicName,Paraguay,paraguay
https://d-nb.info/gnd/4045312-1,http://www.wikidata.org/entity/Q419,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Perú,perú
https://d-nb.info/gnd/4045312-1,http://www.wikidata.org/entity/Q419,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,República del Perú,república del perú
https://d-nb.info/gnd/4045312-1,http://www.wikidata.org/entity/Q419,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,República de Perú,república de perú
https://d-nb.info/gnd/4045312-1,http://www.wikidata.org/entity/Q419,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Pérou,pérou
https://d-nb.info/gnd/4045312-1,http://www.wikidata.org/entity/Q419,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,República Peruana,república peruana
https://d-nb.info/gnd/4045312-1,http://www.wikidata.org/entity/Q419,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Republik Peru,republik peru
https://d-nb.info/gnd/4045312-1,http://www.wikidata.org/entity/Q419,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Piru,piru
https://d-nb.info/gnd/4045312-1,http://www.wikidata.org/entity/Q419,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#preferredNameForThePlaceOrGeographicName,Peru,peru
https://d-nb.info/gnd/4045771-0,http://www.wikidata.org/entity/Q928,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Republic of the Philippines,republic of the philippines
https://d-nb.info/gnd/4045771-0,http://www.wikidata.org/entity/Q928,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Republik der Philippinen,republik der philippinen
https://d-nb.info/gnd/4045771-0,http://www.wikidata.org/entity/Q928,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Republika ng Pilipinas,republika ng pilipinas
https://d-nb.info/gnd/4045771-0,http://www.wikidata.org/entity/Q928,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,República de Filipinas,república de filipinas
https://d-nb.info/gnd/4045771-0,http://www.wikidata.org/entity/Q928,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Philippines,philippines
https://d-nb.info/gnd/4045771-0,http://www.wikidata.org/entity/Q928,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Philippinen (1946-),philippinen (1946-)
https://d-nb.info/gnd/4045771-0,http://www.wikidata.org/entity/Q928,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Pilipinas,pilipinas
https://d-nb.info/gnd/4045771-0,http://www.wikidata.org/entity/Q928,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Filipinas (1946-),filipinas (1946-)
https://d-nb.info/gnd/4045771-0,http://www.wikidata.org/entity/Q928,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Philippine Islands (1946-),philippine islands (1946-)
https://d-nb.info/gnd/4045771-0,http://www.wikidata.org/entity/Q928,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Phillipines,phillipines
https://d-nb.info/gnd/4045771-0,http://www.wikidata.org/entity/Q928,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Phillippines,phillippines
https://d-nb.info/gnd/4045771-0,http://www.wikidata.org/entity/Q928,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#preferredNameForThePlaceOrGeographicName,Philippinen,philippinen
https://d-nb.info/gnd/4046496-9,http://www.wikidata.org/entity/Q36,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Generalgouvernement Polen,generalgouvernement polen
https://d-nb.info/gnd/4046496-9,http://www.wikidata.org/entity/Q36,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Polska,polska
https://d-nb.info/gnd/4046496-9,http://www.wikidata.org/entity/Q36,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Rzeczpospolita Polska,rzeczpospolita polska
https://d-nb.info/gnd/4046496-9,http://www.wikidata.org/entity/Q36,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Polska Rzeczpospolita Ludowa,polska rzeczpospolita ludowa
https://d-nb.info/gnd/4046496-9,http://www.wikidata.org/entity/Q36,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Poland,poland
https://d-nb.info/gnd/4046496-9,http://www.wikidata.org/entity/Q36,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Pologne,pologne
https://d-nb.info/gnd/4046496-9,http://www.wikidata.org/entity/Q36,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,République Polonaise,république polonaise
https://d-nb.info/gnd/4046496-9,http://www.wikidata.org/entity/Q36,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Generalne Gubernatorstwo w Polsce,generalne gubernatorstwo w polsce
https://d-nb.info/gnd/4046496-9,http://www.wikidata.org/entity/Q36,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Polish People's Republic,polish people's republic
https://d-nb.info/gnd/4046496-9,http://www.wikidata.org/entity/Q36,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Polska Rzeczpospolita (Polen),polska rzeczpospolita (polen)
https://d-nb.info/gnd/4046496-9,http://www.wikidata.org/entity/Q36,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Polen (Generalgouvernement),polen (generalgouvernement)
https://d-nb.info/gnd/4046496-9,http://www.wikidata.org/entity/Q36,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Polska (Generalgouvernement),polska (generalgouvernement)
https://d-nb.info/gnd/4046496-9,http://www.wikidata.org/entity/Q36,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Besetzte Polnische Gebiete,besetzte polnische gebiete
https://d-nb.info/gnd/4046496-9,http://www.wikidata.org/entity/Q36,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Besetztes Gebiet in Polen,besetztes gebiet in polen
https://d-nb.info/gnd/4046496-9,http://www.wikidata.org/entity/Q36,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Okupowane Polskie Obszary,okupowane polskie obszary
https://d-nb.info/gnd/4046496-9,http://www.wikidata.org/entity/Q36,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Obszary Okupowane w Polsce,obszary okupowane w polsce
https://d-nb.info/gnd/4046496-9,http://www.wikidata.org/entity/Q36,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Volksrepublik Polen,volksrepublik polen
https://d-nb.info/gnd/4046496-9,http://www.wikidata.org/entity/Q36,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Polska Rosyjska,polska rosyjska
https://d-nb.info/gnd/4046496-9,http://www.wikidata.org/entity/Q36,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Republic Polen,republic polen
https://d-nb.info/gnd/4046496-9,http://www.wikidata.org/entity/Q36,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Respublika Pol'ša,respublika pol'ša
https://d-nb.info/gnd/4046496-9,http://www.wikidata.org/entity/Q36,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Pol'skaja Narodnaja Respublika,pol'skaja narodnaja respublika
https://d-nb.info/gnd/4046496-9,http://www.wikidata.org/entity/Q36,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,République de Pologne,république de pologne
https://d-nb.info/gnd/4046496-9,http://www.wikidata.org/entity/Q36,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Polen Links der Weichsel,polen links der weichsel
https://d-nb.info/gnd/4046496-9,http://www.wikidata.org/entity/Q36,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Polska po Lewej Stronie Wisły,polska po lewej stronie wisły
https://d-nb.info/gnd/4046496-9,http://www.wikidata.org/entity/Q36,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Lenkija,lenkija
https://d-nb.info/gnd/4046496-9,http://www.wikidata.org/entity/Q36,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Polija,polija
https://d-nb.info/gnd/4046496-9,http://www.wikidata.org/entity/Q36,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Gubernija Carstva Pol'skago,gubernija carstva pol'skago
https://d-nb.info/gnd/4046496-9,http://www.wikidata.org/entity/Q36,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Republik Polen,republik polen
https://d-nb.info/gnd/4046496-9,http://www.wikidata.org/entity/Q36,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#preferredNameForThePlaceOrGeographicName,Polen,polen
https://d-nb.info/gnd/4046843-4,http://www.wikidata.org/entity/Q45,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Lusitanien,lusitanien
https://d-nb.info/gnd/4046843-4,http://www.wikidata.org/entity/Q45,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Lusitania,lusitania
https://d-nb.info/gnd/4046843-4,http://www.wikidata.org/entity/Q45,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,República Portuguesa,república portuguesa
https://d-nb.info/gnd/4046843-4,http://www.wikidata.org/entity/Q45,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Reino Portugal,reino portugal
https://d-nb.info/gnd/4046843-4,http://www.wikidata.org/entity/Q45,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Portugiesische Republik,portugiesische republik
https://d-nb.info/gnd/4046843-4,http://www.wikidata.org/entity/Q45,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Republica Portuguesa,republica portuguesa
https://d-nb.info/gnd/4046843-4,http://www.wikidata.org/entity/Q45,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,République Portugaise,république portugaise
https://d-nb.info/gnd/4046843-4,http://www.wikidata.org/entity/Q45,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#preferredNameForThePlaceOrGeographicName,Portugal,portugal
https://d-nb.info/gnd/4049850-5,http://www.wikidata.org/entity/Q954,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Republik Simbabwe,republik simbabwe
https://d-nb.info/gnd/4049850-5,http://www.wikidata.org/entity/Q954,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Zimbabwe,zimbabwe
https://d-nb.info/gnd/4049850-5,http://www.wikidata.org/entity/Q954,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Zimbabve,zimbabve
https://d-nb.info/gnd/4049850-5,http://www.wikidata.org/entity/Q954,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Republic of Zimbabwe,republic of zimbabwe
https://d-nb.info/gnd/4049850-5,http://www.wikidata.org/entity/Q954,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Republik Zimbabwe,republik zimbabwe
https://d-nb.info/gnd/4049850-5,http://www.wikidata.org/entity/Q954,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#preferredNameForThePlaceOrGeographicName,Simbabwe,simbabwe
https://d-nb.info/gnd/4050939-4,http://www.wikidata.org/entity/Q218,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,România,românia
https://d-nb.info/gnd/4050939-4,http://www.wikidata.org/entity/Q218,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,République Socialiste de Roumanie,république socialiste de roumanie
https://d-nb.info/gnd/4050939-4,http://www.wikidata.org/entity/Q218,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Socialist Republic Romania,socialist republic romania
https://d-nb.info/gnd/4050939-4,http://www.wikidata.org/entity/Q218,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Sozialistische Republik Rumänien,sozialistische republik rumänien
https://d-nb.info/gnd/4050939-4,http://www.wikidata.org/entity/Q218,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Socialističeskaja Respublika Rumynija,socialističeskaja respublika rumynija
https://d-nb.info/gnd/4050939-4,http://www.wikidata.org/entity/Q218,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Socialist Republic of Rumania,socialist republic of rumania
https://d-nb.info/gnd/4050939-4,http://www.wikidata.org/entity/Q218,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Rumänische Volksrepublik,rumänische volksrepublik
https://d-nb.info/gnd/4050939-4,http://www.wikidata.org/entity/Q218,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Rumanian People's Republic,rumanian people's republic
https://d-nb.info/gnd/4050939-4,http://www.wikidata.org/entity/Q218,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Romînia,romînia
https://d-nb.info/gnd/4050939-4,http://www.wikidata.org/entity/Q218,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Roumanie,roumanie
https://d-nb.info/gnd/4050939-4,http://www.wikidata.org/entity/Q218,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Román Szocialista Köztársaság,román szocialista köztársaság
https://d-nb.info/gnd/4050939-4,http://www.wikidata.org/entity/Q218,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Rumynija,rumynija
https://d-nb.info/gnd/4050939-4,http://www.wikidata.org/entity/Q218,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Rumynskaja Narodnaja Respublika,rumynskaja narodnaja respublika
https://d-nb.info/gnd/4050939-4,http://www.wikidata.org/entity/Q218,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,République Populaire Roumaine,république populaire roumaine
https://d-nb.info/gnd/4050939-4,http://www.wikidata.org/entity/Q218,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Rumunija,rumunija
https://d-nb.info/gnd/4050939-4,http://www.wikidata.org/entity/Q218,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Republică Populară Romînă,republică populară romînă
https://d-nb.info/gnd/4050939-4,http://www.wikidata.org/entity/Q218,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Republica Socialistă Româniă,republica socialistă româniă
https://d-nb.info/gnd/4050939-4,http://www.wikidata.org/entity/Q218,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Republica Romanîa,republica romanîa
https://d-nb.info/gnd/4050939-4,http://www.wikidata.org/entity/Q218,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#preferredNameForThePlaceOrGeographicName,Rumänien,rumänien
https://d-nb.info/gnd/4051307-5,http://www.wikidata.org/entity/Q760,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Staat Santa Lucia,staat santa lucia
https://d-nb.info/gnd/4051307-5,http://www.wikidata.org/entity/Q760,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,St. Lucia,st. lucia
https://d-nb.info/gnd/4051307-5,http://www.wikidata.org/entity/Q760,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#preferredNameForThePlaceOrGeographicName,Saint Lucia,saint lucia
