place,label,labelLang,class,higherClass,geoname,gnd,partOf
http://www.wikidata.org/entity/Q4261347,Ghetto van Lida,nl,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4261347,Gueto de Lida,es,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4261347,Lida (Geto),hr,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4261347,Lida Geto,eo,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4261347,Lida gettosu,tr,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4261347,Lida Ghetto,en,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4261347,lidai gettó,hu,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4261347,Лида (Гето),bg,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4261347,Лида (Гето),sr,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4261347,Лидское гетто,ru,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4261347,Ліда (Гетто),uk,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4261347,גטו לידא,he,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q426164,Molí arrosser de San Sabba,ca,http://www.wikidata.org/entity/Q328468,http://www.wikidata.org/entity/Q328468,,,
http://www.wikidata.org/entity/Q426164,Risiera di San Sabba,cs,http://www.wikidata.org/entity/Q328468,http://www.wikidata.org/entity/Q328468,,,
http://www.wikidata.org/entity/Q426164,Risiera di San Sabba,de,http://www.wikidata.org/entity/Q328468,http://www.wikidata.org/entity/Q328468,,,
http://www.wikidata.org/entity/Q426164,Risiera di San Sabba,en,http://www.wikidata.org/entity/Q328468,http://www.wikidata.org/entity/Q328468,,,
http://www.wikidata.org/entity/Q426164,Risiera di San Sabba,es,http://www.wikidata.org/entity/Q328468,http://www.wikidata.org/entity/Q328468,,,
http://www.wikidata.org/entity/Q426164,Risiera di San Sabba,fr,http://www.wikidata.org/entity/Q328468,http://www.wikidata.org/entity/Q328468,,,
http://www.wikidata.org/entity/Q426164,Risiera di San Sabba,it,http://www.wikidata.org/entity/Q328468,http://www.wikidata.org/entity/Q328468,,,
http://www.wikidata.org/entity/Q426164,Risiera di San Sabba,nb,http://www.wikidata.org/entity/Q328468,http://www.wikidata.org/entity/Q328468,,,
http://www.wikidata.org/entity/Q426164,Risiera di San Sabba,nl,http://www.wikidata.org/entity/Q328468,http://www.wikidata.org/entity/Q328468,,,
http://www.wikidata.org/entity/Q426164,Risiera di San Sabba,pt,http://www.wikidata.org/entity/Q328468,http://www.wikidata.org/entity/Q328468,,,
http://www.wikidata.org/entity/Q426164,Risiera di San Sabba,sv,http://www.wikidata.org/entity/Q328468,http://www.wikidata.org/entity/Q328468,,,
http://www.wikidata.org/entity/Q426164,Rissiera di San Sabba konslageri,uz,http://www.wikidata.org/entity/Q328468,http://www.wikidata.org/entity/Q328468,,,
http://www.wikidata.org/entity/Q426164,Rižarna,sl,http://www.wikidata.org/entity/Q328468,http://www.wikidata.org/entity/Q328468,,,
http://www.wikidata.org/entity/Q426164,Ριζιέρα Ντι Σαν Σάμπα,el,http://www.wikidata.org/entity/Q328468,http://www.wikidata.org/entity/Q328468,,,
http://www.wikidata.org/entity/Q426164,Рисьера-ди-Сан-Сабба,ru,http://www.wikidata.org/entity/Q328468,http://www.wikidata.org/entity/Q328468,,,
http://www.wikidata.org/entity/Q426164,Ռիսիերա դի Սան Սաբա,hy,http://www.wikidata.org/entity/Q328468,http://www.wikidata.org/entity/Q328468,,,
http://www.wikidata.org/entity/Q426164,ריזיירה די סן סאבה,he,http://www.wikidata.org/entity/Q328468,http://www.wikidata.org/entity/Q328468,,,
http://www.wikidata.org/entity/Q426164,ریزیرا دی سان سابا,fa,http://www.wikidata.org/entity/Q328468,http://www.wikidata.org/entity/Q328468,,,
http://www.wikidata.org/entity/Q426164,リシエラ・ディ・サン・サッバ,ja,http://www.wikidata.org/entity/Q328468,http://www.wikidata.org/entity/Q328468,,,
http://www.wikidata.org/entity/Q426164,利西亞拉迪桑薩巴集中營,zh,http://www.wikidata.org/entity/Q328468,http://www.wikidata.org/entity/Q328468,,,
http://www.wikidata.org/entity/Q4262375,Ghetto de Liozna,fr,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4262375,Ghetto di Lëzna,it,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4262375,Ghetto Ljosna,de,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4262375,Ghetto Ljozna,cs,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4262375,Ghetto van Liozna,nl,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4262375,Liozno Ghetto,en,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4262375,Łoźna (Getto),pl,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4262375,Лиозненское гетто,ru,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4262375,Ліозно (Гетто),uk,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4262375,Љозна (Гето),sr,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4262375,גטו ליוזנו,he,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4262375,ליוזנע געטא,yi,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4272816,Ghetto de Liakhavitchy,fr,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4272816,Ghetto Ljachaviči,cs,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4272816,Ghetto Ljachawitschy,de,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4272816,Ghetto van Lyakhavichy,nl,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4272816,Lachowicze (Getto),pl,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4272816,Lachowicze Ghetto,en,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4272816,Гета ў Ляхавічах,be,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4272816,Ляховичи (Гето),bg,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4272816,Ляховичі (Гетто),uk,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4272816,Ляховичское гетто,ru,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4272816,Љахавичи (Гето),sr,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4272816,גטו לחוביצ'ה,he,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4272816,לאחביץ געטא,yi,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q42782686,Ghetto Vasilishki,en,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q42782686,Гетто в Василишках,ru,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q42783889,Ghetto Zheludok,en,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q42783889,Гета ў Жалудку,be,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q42783889,Гетто в Желудке,ru,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q42788694,Гетто в Острино,ru,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q428204,Geto Izbica,sl,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q428204,Getto tranzytowe w Izbicy,pl,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q428204,Gheto de Izbica,fr,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q428204,Ghetto di Izbica,it,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q428204,Ghetto Izbica,cs,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q428204,Ghetto Izbica,de,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q428204,Ghetto van Izbica,nl,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q428204,Gueto de Izbica,es,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q428204,Gueto d'Izbica,ca,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q428204,Izbica-gettot,sv,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q428204,Izbica-ghetto,da,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q428204,Izbica Ghetto,cy,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q428204,Izbica (Lublin Voivodeship) Ghetto,en,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q428204,Γκέτο της Ιζμπίτσα,el,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q428204,Гетто в Избице,ru,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q428204,גטו איזביצה,he,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q428204,イズビカ通過収容所,ja,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q428204,伊兹比察集中营,zh,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q428204,伊兹比察集中营,zh-hans,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q428204,伊茲比察集中營,zh-hant,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4299223,Gheto de Moguilev,fr,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4299223,Ghetto di Mahilëŭ,it,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4299223,Ghetto Mahiljou,de,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4299223,Ghetto Mohylev,cs,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4299223,Ghetto van Mahiljow,nl,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4299223,Gueto de Maguilov,es,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4299223,Gueto de Mahiliou,ca,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4299223,Mahiliouko ghettoa,eu,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4299223,Mahiljoŭ Geto,eo,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4299223,mahiljovi gettó,hu,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4299223,Moghilău Ghetou,ro,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4299223,Mogilev (Geto),hr,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4299223,Mogilev Ghetto,en,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4299223,Mogilyov gettosu,tr,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4299223,Mohylew (Getto),pl,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4299223,Могилёв,ru,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4299223,Могильов (Гето),bg,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4299223,Могильов (Гетто),uk,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4299223,Могиљов (Гето),sr,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4299223,גטו מוגילב,he,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4299223,מולב געטא,yi,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4299223,غيتو موغيليف,ar,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4299681,Ghetto de Mazyr,fr,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4299681,Ghetto di Mazyr,it,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4299681,Ghetto Masyr,de,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4299681,Ghetto Mazyr,cs,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4299681,Ghetto van Mazyr,nl,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4299681,Gueto de Mazir,ca,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4299681,Gueto de Mazyr,pt,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4299681,Gueto de Mózyr,es,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4299681,Mazir (Geto),hr,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4299681,Mazir Geto,eo,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4299681,maziri gettó,hu,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4299681,Mazyr Gettosu,tr,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4299681,Mozyr Ghetto,en,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4299681,Mozyrz (Getto),pl,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4299681,Мозир (Гето),bg,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4299681,Мозир (Гето),sr,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4299681,Мозир (Гетто),uk,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4299681,Мозырское гетто,ru,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4299681,גטו מוזיר,he,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4299681,מאזיר געטא,yi,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4299681,حي اليهود مازير,ar,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4323541,Getto w Nowogródku,pl,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4323541,Gheto de Navahroudak,fr,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4323541,Ghetto di Navahrudak,it,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4323541,Ghetto Nawahradak,de,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4323541,Ghetto Novogrodek,cs,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4323541,Ghetto van Navahrudak,nl,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4323541,Gueto de Navahrudak,es,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4323541,Navahrudakeko ghettoa,eu,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4323541,Navahrudak Geto,eo,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4323541,Navahrudak Ghetto,en,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4323541,navahrudaki gettó,hu,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4323541,Наваградзкае гета,be-tarask,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4323541,Навагрудак (Гето),sr,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4323541,Новогрудок (Гето),bg,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4323541,Новогрудок (Гетто),uk,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4323541,Новогрудское гетто,ru,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4323541,Նովոգրուդոկի գետտո,hy,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4323541,גטו נובוגרודק,he,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4323541,נאווהאראדאק געטא,yi,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4337283,Ghetoul Orša,ro,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4337283,Ghetto de Orcha,fr,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4337283,Ghetto di Orša,it,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4337283,Ghetto Orša,cs,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4337283,Ghetto Orscha,de,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4337283,Ghetto van Orsja,nl,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4337283,Gueto de Orsha,es,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4337283,Gueto de Orsha,pt,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4337283,Orŝa Geto,eo,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4337283,Orša (Geto),hr,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4337283,Orša (Geto),sh,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4337283,orsai gettó,hu,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4337283,Orsha Gettosu,tr,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4337283,Orsha Ghetto,en,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4337283,Orsza (Getto),pl,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4337283,Орша (Гето),bg,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4337283,Орша (Гето),sr,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4337283,Орша (Гетто),uk,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4337283,Оршанское гетто,ru,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4337283,גטו אורשה,he,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4337283,حي اليهود أورشا,ar,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4337915,Asipoviĉi Geto,eo,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4337915,Ghetto Assipowitschy,de,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4337915,Ghetto de Assipovitchy,fr,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4337915,Ghetto van Asipovitsjy,nl,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4337915,Osipovichi Ghetto,en,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4337915,Osipowicze (Getto),pl,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4337915,Асиповичи (Гето),sr,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4337915,Осиповичи (Гето),bg,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4337915,Осиповичі (Гетто),uk,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4337915,Осиповичское гетто,ru,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4337915,גטו אוסיפוביצ'י,he,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4337915,حي اليهود أسيبوفيتشي,ar,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4370740,Ghetoul Poloțk,ro,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4370740,Ghetto de Polotsk,fr,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4370740,Ghetto di Polack,it,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4370740,Ghetto Polazk,de,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4370740,Ghetto Polock,cs,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
